Year,Registration,VAP Turnout,Voting age population,Compulsory Voting,Election Type,Voter Turnout
2022,48953748.0,0.4355,53402936.0,0,Parliamentary,0.47509999999999997
2017,47293103.0,0.3862,52211196.0,0,Parliamentary,0.4264
2017,47570988.0,0.4437,52211196.0,0,Parliamentary,0.48700000000000004
2012,43233648.0,0.4608,51979508.0,0,Parliamentary,0.5539999999999999
2012,46082104.0,0.5073,51979508.0,0,Parliamentary,0.5722
2007,35224953.0,0.4343,48651555.0,0,Parliamentary,0.5998
2007,43895833.0,0.5451,48651555.0,0,Parliamentary,0.6042000000000001
2002,36783746.0,0.4725,46955234.0,0,Parliamentary,0.6032
2002,40968484.0,0.562,46955234.0,0,Parliamentary,0.6442
1997,38487205.0,0.6144,44521902.0,0,Parliamentary,0.7106999999999999
1997,39217241.0,0.5982999999999999,44521902.0,0,Parliamentary,0.6792
1993,33773804.0,0.5203,43826920.0,0,Parliamentary,0.6751
1993,38968660.0,0.6129,43826920.0,0,Parliamentary,0.6893
1988,30045772.0,0.4989,42088500.0,0,Parliamentary,0.6989
1988,37945582.0,0.5927,42088500.0,0,Parliamentary,0.6574
1986,36614738.0,0.6990999999999999,41104040.0,0,Parliamentary,0.7848
1981,25757374.0,0.4868,39395180.0,0,Parliamentary,0.7445
1981,36257433.0,0.6475,39395180.0,0,Parliamentary,0.7034999999999999
1978,30780766.0,0.6716,38892210.0,0,Parliamentary,0.8486
1978,34424388.0,0.7368000000000001,38892210.0,0,Parliamentary,0.8325
1973,29666161.0,0.7061,34405800.0,0,Parliamentary,0.8189
1973,29865345.0,0.7051999999999999,34405800.0,0,Parliamentary,0.8123999999999999
1968,19266974.0,0.4622,32441500.0,0,Parliamentary,0.7781999999999999
1968,28181848.0,0.6936,32441500.0,0,Parliamentary,0.7995
1967,27526358.0,0.5991,32207500.0,0,Parliamentary,0.7009000000000001
1967,28242549.0,0.7114,32207500.0,0,Parliamentary,0.8112
1962,21957468.0,0.5118,31018680.0,0,Parliamentary,0.723
1962,27540358.0,0.6099,31018680.0,0,Parliamentary,0.6869
1958,27013390.0,0.6464,29560740.0,0,Parliamentary,0.7073999999999999
1958,27244992.0,0.7112999999999999,29560740.0,0,Parliamentary,0.7718
1956,26772255.0,0.7426,29813240.0,0,Parliamentary,0.8269
1951,24530523.0,0.6849,28721840.0,0,Parliamentary,0.8019
1946,24696949.0,0.7373000000000001,27416240.0,0,Parliamentary,0.8184999999999999
1945,24622862.0,0.7393000000000001,26588000.0,0,Parliamentary,0.7983
2022,48752339.0,0.6572,53402936.0,0,Presidential,0.7199
2022,48747876.0,0.6727,53402936.0,0,Presidential,0.7369
2017,47568693.0,0.6793,52211196.0,0,Presidential,0.7456
2017,47582183.0,0.7087,52211196.0,0,Presidential,0.7777
2012,46066307.0,0.7118000000000001,52001970.0,0,Presidential,0.8035
2012,46028542.0,0.7034999999999999,52001970.0,0,Presidential,0.7948000000000001
2007,44472733.0,0.7675,48651555.0,0,Presidential,0.8397
2007,44472834.0,0.7656999999999999,48651555.0,0,Presidential,0.8377
2002,41191169.0,0.6992,46955234.0,0,Presidential,0.7970999999999999
2002,41197964.0,0.6282,46955234.0,0,Presidential,0.716
1995,39976944.0,0.7226,44080760.0,0,Presidential,0.7968000000000001
1995,39992912.0,0.7111,44080760.0,0,Presidential,0.7837999999999999
1988,38168869.0,0.7623000000000001,42088500.0,0,Presidential,0.8406
1988,38128507.0,0.7372,42088500.0,0,Presidential,0.8138
1981,36398762.0,0.7931999999999999,39395480.0,0,Presidential,0.8584999999999999
1981,36398859.0,0.7492,39395480.0,0,Presidential,0.8109000000000001
1974,30600775.0,0.7711,34656600.0,0,Presidential,0.8733
1974,30602953.0,0.7437,34656600.0,0,Presidential,0.8423
1969,29500334.0,0.621,32708000.0,0,Presidential,0.6884999999999999
1969,29513361.0,0.7001000000000001,32708000.0,0,Presidential,0.7759
1965,28902704.0,0.769,31694000.0,0,Presidential,0.8432
1965,28910581.0,0.7731,31694000.0,0,Presidential,0.8475
2024,49462981.0,0.4718,53989039.0,0,EU Parliament,0.5149
2019,47345328.0,0.45030000000000003,52703319.0,0,EU Parliament,0.5012
2014,46544712.0,0.3882,50872787.0,0,EU Parliament,0.4243
2009,44282823.0,0.3592,50090068.0,0,EU Parliament,0.40630000000000005
2004,41518582.0,0.37520000000000003,47313061.0,0,EU Parliament,0.4276
1999,40132132.0,0.41369999999999996,45366514.0,0,EU Parliament,0.46759999999999996
1994,39049804.0,0.4668,44135157.0,0,EU Parliament,0.5276
1989,38348191.0,,,0,EU Parliament,0.48700000000000004
1984,36880688.0,,,0,EU Parliament,0.5670000000000001
1979,35180531.0,,,0,EU Parliament,0.607
2018,680194.0,0.3387,1177350.0,1,Parliamentary,0.5863
2011,745645.0,0.2824,905060.0,1,Parliamentary,0.3428
2025,907665.0,0.5244,1223520.0,1,Presidential,0.7069
2023,846822.0,0.34409999999999996,1394124.0,1,Presidential,0.5664
2016,627805.0,0.4189,891075.0,1,Presidential,0.5946
2009,807402.0,0.40009999999999996,893845.0,1,Presidential,0.4429
2005,554967.0,0.42979999999999996,819628.0,1,Presidential,0.6347
1998,626200.0,0.493,683828.0,1,Presidential,0.5383
1993,484319.0,0.5794,736320.0,1,Presidential,0.8808
1986,904467.0,2.237,404123.0,1,Presidential,0.9995
2024,3508294.0,0.5539999999999999,3718865.0,0,Parliamentary,0.5872999999999999
2020,3511853.0,0.5152,3868433.0,0,Parliamentary,0.5675
2016,3513884.0,0.4698,3884557.0,0,Parliamentary,0.5194
2012,3613747.0,0.59,3660403.0,0,Parliamentary,0.5976
2008,3465736.0,0.517,3579324.0,0,Parliamentary,0.5339
2004,2343087.0,0.4277,3502163.0,0,Parliamentary,0.6393
2003,3178593.0,0.5478000000000001,3484956.0,0,Parliamentary,0.6006
1999,3143851.0,0.5876,3631394.0,0,Parliamentary,0.6787000000000001
1995,3121075.0,0.5415,3929760.0,0,Parliamentary,0.6818000000000001
1992,3466677.0,0.6709,3863820.0,0,Parliamentary,0.7476999999999999
2018,3528658.0,0.5128,3878169.0,0,Presidential,0.5636
2018,3518877.0,0.4249,3878169.0,0,Presidential,0.4683
2013,3537719.0,0.47340000000000004,3509601.0,0,Presidential,0.4696
2008,3527964.0,0.5538000000000001,3579324.0,0,Presidential,0.5619
2004,2231986.0,0.5607,3502163.0,0,Presidential,0.8797
2000,3088925.0,0.6525,3591086.0,0,Presidential,0.7585999999999999
1995,3106557.0,0.5444,3929760.0,0,Presidential,0.6887000000000001
2025,60490603.0,0.8212,61549406.0,0,Parliamentary,0.8254
2021,61181072.0,0.6948000000000001,67433323.0,0,Parliamentary,0.7658
2017,61688485.0,0.6911,67975700.0,0,Parliamentary,0.7615000000000001
2013,61946900.0,0.6607,67068214.0,0,Parliamentary,0.7153
2009,62168489.0,0.6461,68114735.0,0,Parliamentary,0.7078
2005,61870711.0,0.7199,66738702.0,0,Parliamentary,0.7765000000000001
2002,61432868.0,0.7345999999999999,66136352.0,0,Parliamentary,0.7908
1998,60762751.0,0.7532,66313874.0,0,Parliamentary,0.8220000000000001
1994,60452009.0,0.7239,65942100.0,0,Parliamentary,0.7897
1990,60436560.0,0.731,64285650.0,0,Parliamentary,0.7776000000000001
1987,45327982.0,0.7502,50954310.0,0,Parliamentary,0.8432999999999999
1983,44088935.0,0.8095,48522590.0,0,Parliamentary,0.8909
1980,43231741.0,0.8184,46786360.0,0,Parliamentary,0.8856999999999999
1976,42058015.0,0.8384,45519620.0,0,Parliamentary,0.9075
1972,41446302.0,0.8874,42552300.0,0,Parliamentary,0.9111
1969,38677235.0,0.7986,41979600.0,0,Parliamentary,0.8667
1965,38510395.0,0.8086,41328000.0,0,Parliamentary,0.8676999999999999
1961,37440715.0,0.8686,37820300.0,0,Parliamentary,0.8774
1957,35400923.0,0.8756999999999999,35484630.0,0,Parliamentary,0.8776999999999999
1953,33120940.0,0.8057,35346630.0,0,Parliamentary,0.8599
1949,31207620.0,0.7646,32035480.0,0,Parliamentary,0.7848999999999999
2024,61941751.0,0.5593,71749097.0,0,EU Parliament,0.6478
2019,61600263.0,0.5576,67810122.0,0,EU Parliament,0.6138
2014,61998824.0,0.4457,66952598.0,0,EU Parliament,0.4814
2009,62222873.0,0.3953,68114735.0,0,EU Parliament,0.43270000000000003
2004,61682394.0,0.39840000000000003,66575797.0,0,EU Parliament,0.43
1999,60766241.0,0.4202,65374106.0,0,EU Parliament,0.4521
1994,60473927.0,0.5611999999999999,64670194.0,0,EU Parliament,0.6002000000000001
1989,45773179.0,,,0,EU Parliament,0.623
1984,44451981.0,,,0,EU Parliament,0.568
1979,42751940.0,,,0,EU Parliament,0.657
2024,18774159.0,0.586,19507489.0,0,Parliamentary,0.6088
2020,17027641.0,0.7998999999999999,16569222.0,0,Parliamentary,0.7783
2016,15712499.0,0.7088,14974531.0,0,Parliamentary,0.6755
2012,14031793.0,0.8205,13682083.0,0,Parliamentary,0.8001
2008,12472758.0,0.6659,13021558.0,0,Parliamentary,0.6951999999999999
2004,10354970.0,0.7998000000000001,11020508.0,0,Parliamentary,0.8512000000000001
2000,10698652.0,0.6455,10141400.0,0,Parliamentary,0.6119
1996,9200000.0,0.6796,8799420.0,0,Parliamentary,0.65
1992,7336846.0,0.30010000000000003,6862370.0,0,Parliamentary,0.2807
1979,5022092.0,0.3711,4770420.0,0,Parliamentary,0.3525
1969,2362665.0,0.4213,3544800.0,0,Parliamentary,0.632
1956,1392874.0,0.3457,2017130.0,0,Parliamentary,0.5006
2024,18774158.0,0.586,19507489.0,0,Presidential,0.6088
2020,17027641.0,0.8107,16569222.0,0,Presidential,0.7889
2016,15712499.0,0.72,14974531.0,0,Presidential,0.6862
2012,14031793.0,0.8220000000000001,13682083.0,0,Presidential,0.8015000000000001
2008,12472758.0,0.6984,13021558.0,0,Presidential,0.7291
2008,12472758.0,0.6659,13021558.0,0,Presidential,0.6951999999999999
2004,10354970.0,0.7998000000000001,11020508.0,0,Presidential,0.8512000000000001
2000,10698652.0,0.6369,10141400.0,0,Presidential,0.6037
2000,10698652.0,0.6513,10141400.0,0,Presidential,0.6174000000000001
1996,9279605.0,0.8248000000000001,8799420.0,0,Presidential,0.7820999999999999
1992,8229902.0,0.6015,6862370.0,0,Presidential,0.5015999999999999
2023,25200.0,0.8506999999999999,22636.0,0,Parliamentary,0.7641
2019,24189.0,0.7637999999999999,22435.0,0,Parliamentary,0.7084
2015,23278.0,0.7423000000000001,22194.0,0,Parliamentary,0.7077
2011,21712.0,0.8271999999999999,21658.0,0,Parliamentary,0.8251000000000001
2023,9813595.0,0.5996,8794855.0,1,Parliamentary,0.5374
2023,9919115.0,0.6892,8794855.0,1,Parliamentary,0.611
2019,9984934.0,0.6352,9082362.0,1,Parliamentary,0.5778
2015,9900403.0,0.7065,8960611.0,1,Parliamentary,0.6394
2012,9951970.0,0.6936,8963093.0,1,Parliamentary,0.6247
2009,9933385.0,0.7924,8889858.0,1,Parliamentary,0.7092
2007,9921343.0,0.7959,9242235.0,1,Parliamentary,0.7414000000000001
2004,9886807.0,0.8765999999999999,8641126.0,1,Parliamentary,0.7662
2000,9373439.0,0.8902,7893346.0,1,Parliamentary,0.7497
1996,9107766.0,0.8388,8289470.0,1,Parliamentary,0.7634000000000001
1993,8462636.0,0.8561,8200200.0,1,Parliamentary,0.8295
1989,8061803.0,0.8752,7769300.0,1,Parliamentary,0.845
1985,8008647.0,0.8737,7351160.0,1,Parliamentary,0.8019
1981,7059778.0,0.8448,6810300.0,1,Parliamentary,0.815
1977,6403738.0,0.8240999999999999,6302240.0,1,Parliamentary,0.8111
1974,6241066.0,0.8273,6003200.0,1,Parliamentary,0.7958
1964,5662965.0,0.8364,5531500.0,1,Parliamentary,0.8169
1963,5662965.0,0.8532,5512000.0,1,Parliamentary,0.8304
1961,5668298.0,0.8634000000000001,5374720.0,1,Parliamentary,0.8187000000000001
1958,5119148.0,0.7387,5230720.0,1,Parliamentary,0.7548
1956,4507907.0,0.6787000000000001,4979220.0,1,Parliamentary,0.7497
1952,2123150.0,0.7387,2166080.0,1,Parliamentary,0.7537
1951,2224246.0,0.8016,2142000.0,1,Parliamentary,0.772
2024,9814685.0,0.4625,8782688.0,1,EU Parliament,0.4139
2019,10088325.0,0.6518999999999999,9082362.0,1,EU Parliament,0.5869
2014,9907995.0,0.6753,8798915.0,1,EU Parliament,0.5997
2009,9996353.0,0.5918,8889858.0,1,EU Parliament,0.5263
2004,9938863.0,0.7033,8934797.0,1,EU Parliament,0.6322
1999,9388417.0,0.7868,8530354.0,1,EU Parliament,0.7149
1994,9297764.0,0.8498,8007409.0,1,EU Parliament,0.7318000000000001
1989,8347387.0,0.8978,7428937.0,1,EU Parliament,0.799
1984,7790309.0,0.8431000000000001,7133666.0,1,EU Parliament,0.772
1981,7319070.0,0.8295999999999999,6934332.0,1,EU Parliament,0.7859999999999999
2025,40369.0,0.6548,43706.0,0,Parliamentary,0.7090000000000001
2021,41126.0,0.6228,43480.0,0,Parliamentary,0.6584
2018,40769.0,0.6779000000000001,43214.0,0,Parliamentary,0.7186
2014,40424.0,0.6918000000000001,42629.0,0,Parliamentary,0.7295
2022,86658.0,0.7295999999999999,83112.0,0,Parliamentary,0.7031999999999999
2018,78236.0,0.7152,80568.0,0,Parliamentary,0.7365
2013,62147.0,0.8502,64128.0,0,Parliamentary,0.8773000000000001
2008,70869.0,,52909.0,0,Parliamentary,0.8029999999999999
2003,82270.0,0.9823999999999999,48087.0,0,Parliamentary,0.5742
1999,73682.0,0.8011,52117.0,0,Parliamentary,0.5667
1995,71412.0,0.8398,52532.0,0,Parliamentary,0.6178
1990,58374.0,0.7894,50596.0,0,Parliamentary,0.6842
1984,48158.0,0.6875,60368.0,0,Parliamentary,0.8619
1976,63193.0,0.7469,55212.0,0,Parliamentary,0.6526000000000001
1972,41539.0,0.7006,49500.0,0,Parliamentary,0.8349
2023,9270360.0,0.4974,11158277.0,0,Parliamentary,0.5986
2019,8086526.0,0.5088,10076240.0,0,Parliamentary,0.634
2015,7556873.0,0.626,8586238.0,0,Parliamentary,0.7112999999999999
2011,7340841.0,0.6999,7277390.0,0,Parliamentary,0.6938
2007,5990029.0,0.5719,6332646.0,0,Parliamentary,0.6046
2003,5073282.0,0.4928,5610443.0,0,Parliamentary,0.545
1999,4458744.0,0.31129999999999997,5784820.0,0,Parliamentary,0.4039
1995,3711589.0,0.33380000000000004,5203310.0,0,Parliamentary,0.46799999999999997
1994,3480196.0,0.1446,5057780.0,0,Parliamentary,0.2101
1990,3204955.0,0.4097,4415040.0,0,Parliamentary,0.5644
1985,2753572.0,0.4982,3822240.0,1,Parliamentary,0.6916
1982,2356571.0,0.306,3511200.0,1,Parliamentary,0.4559
1978,1800000.0,0.2293,3140640.0,1,Parliamentary,0.4
1974,1568724.0,0.2563,2836800.0,1,Parliamentary,0.4635
1970,1190449.0,0.259,2448000.0,1,Parliamentary,0.5326
1966,944170.0,0.2373,2188800.0,1,Parliamentary,0.5501
1961,814000.0,0.19010000000000002,1904140.0,1,Parliamentary,0.4448
1959,756000.0,0.1886,1789480.0,1,Parliamentary,0.4464
1958,736400.0,0.2833,1737540.0,1,Parliamentary,0.6685
1954,698985.0,0.325,1494010.0,1,Parliamentary,0.6945999999999999
1950,583300.0,0.3037,1372980.0,1,Parliamentary,0.7149
2023,9361068.0,0.3795,11158277.0,0,Presidential,0.4523
2023,9361068.0,0.4988,11158277.0,0,Presidential,0.5945
2019,8150221.0,0.345,10076240.0,0,Presidential,0.4266
2019,8150221.0,0.5028,10076240.0,0,Presidential,0.6215999999999999
2015,7556873.0,0.4941,8586238.0,0,Presidential,0.5615
2015,7556873.0,0.6138,8586238.0,0,Presidential,0.6973999999999999
2011,7340841.0,0.6117,7277390.0,0,Presidential,0.6064
2011,7340841.0,0.6945999999999999,7277390.0,0,Presidential,0.6886
2007,5990029.0,0.45539999999999997,6332646.0,0,Presidential,0.4815
2007,5990029.0,0.5710000000000001,6332646.0,0,Presidential,0.6036
2003,5073282.0,0.423,5610443.0,0,Presidential,0.4678
2003,5073282.0,0.5235,5610443.0,0,Presidential,0.5789
1999,4458744.0,0.31129999999999997,5784820.0,0,Presidential,0.4039
1999,4458744.0,0.4144,5784820.0,0,Presidential,0.5376
1996,3711589.0,0.2631,5203310.0,0,Presidential,0.3688
1995,3711589.0,0.33380000000000004,5203310.0,0,Presidential,0.46799999999999997
1991,3204955.0,0.31920000000000004,4544160.0,0,Presidential,0.4526
1990,3204955.0,0.4097,4415040.0,0,Presidential,0.5644
1985,2753572.0,0.47100000000000003,3822240.0,1,Presidential,0.6537999999999999
1985,2753572.0,0.4991,3822240.0,1,Presidential,0.6928
1982,2355064.0,0.3074,3511200.0,1,Presidential,0.4583
1978,1785764.0,0.2076,3140640.0,1,Presidential,0.3652
1974,1566724.0,0.2563,2836800.0,1,Presidential,0.46409999999999996
1970,1190449.0,0.26170000000000004,2448000.0,1,Presidential,0.5382
1966,944170.0,0.2427,2188800.0,1,Presidential,0.5627
1958,736400.0,0.2833,1737540.0,1,Presidential,0.6685
1950,583300.0,0.3041,1372980.0,1,Presidential,0.7159
2020,5179600.0,0.4585,6556813.0,0,Parliamentary,0.5804
2013,5211965.0,0.6299,5256768.0,0,Parliamentary,0.6353
2002,4458871.0,0.7746999999999999,4142802.0,0,Parliamentary,0.7198
1995,3049262.0,0.5991,3148530.0,0,Parliamentary,0.6186
2020,5410089.0,0.6509,6556813.0,0,Presidential,0.7888
2015,6042634.0,0.6803,6072571.0,0,Presidential,0.6836
2010,4270531.0,0.5494,5275217.0,0,Presidential,0.6787000000000001
2010,3778177.0,0.36950000000000005,5275217.0,0,Presidential,0.516
2003,5009780.0,0.9738,4257489.0,0,Presidential,0.8276
1998,3796293.0,0.7537999999999999,3516574.0,0,Presidential,0.6983
1993,2850403.0,0.7545999999999999,2963820.0,0,Presidential,0.7846
2023,893618.0,0.6762999999999999,1051325.0,0,Parliamentary,0.7957
2019,761676.0,0.6893,935920.0,0,Parliamentary,0.8469
2014,775508.0,0.7907,868713.0,0,Parliamentary,0.8856999999999999
2008,593739.0,0.6425,757805.0,0,Parliamentary,0.82
2004,605018.0,0.6520999999999999,689962.0,0,Parliamentary,0.7437
1999,503007.0,0.6325999999999999,636082.0,0,Parliamentary,0.8
1994,396938.0,0.3209,556500.0,0,Parliamentary,0.45
2019,761676.0,0.5914,935920.0,0,Presidential,0.7267
2019,761676.0,0.6053000000000001,935920.0,0,Presidential,0.7437
2014,775508.0,0.6981999999999999,868713.0,0,Presidential,0.7820999999999999
2014,775508.0,0.7970999999999999,868713.0,0,Presidential,0.8929
2009,593765.0,0.4483,809159.0,0,Presidential,0.6109
2009,593765.0,0.4404,809159.0,0,Presidential,0.6001
2005,538472.0,0.5992000000000001,705898.0,0,Presidential,0.7855
2005,538472.0,0.6684,705898.0,0,Presidential,0.8763
2000,503007.0,0.5685,636082.0,0,Presidential,0.7189
1999,503007.0,0.6594,636082.0,0,Presidential,0.8338
1994,400417.0,0.5869,556500.0,0,Presidential,0.8157
1994,400417.0,0.6426999999999999,556500.0,0,Presidential,0.8933
2020,661378.0,0.9148999999999999,524719.0,0,Parliamentary,0.7258
2015,570708.0,0.8626999999999999,477594.0,0,Parliamentary,0.7219
2011,475496.0,0.75,462142.0,0,Parliamentary,0.7289
2006,492369.0,0.6644,509968.0,0,Parliamentary,0.6881999999999999
2001,440185.0,0.7256,556488.0,0,Parliamentary,0.9173
1997,461481.0,0.8016,509040.0,0,Parliamentary,0.8842
1992,381299.0,0.6371,484800.0,0,Parliamentary,0.81
1980,430375.0,0.9136,441150.0,0,Parliamentary,0.9364
1973,421575.0,1.0952,319200.0,0,Parliamentary,0.8292
1968,369088.0,1.1191,280800.0,0,Parliamentary,0.8514
1964,247604.0,0.9281,258710.0,0,Parliamentary,0.9698
2015,5871450.0,0.1729,6053209.0,0,Parliamentary,0.1782
2011,4712693.0,0.1928,5565559.0,0,Parliamentary,0.22769999999999999
2006,3533430.0,0.22820000000000001,4383262.0,0,Parliamentary,0.28309999999999996
2000,4245384.0,0.6053999999999999,4207329.0,0,Parliamentary,0.5999
1995,3668049.0,0.3307,3448320.0,0,Parliamentary,0.3109
1990,3271155.0,0.5268999999999999,3113750.0,0,Parliamentary,0.5015999999999999
2016,6189253.0,0.1782,6287831.0,0,Presidential,0.18109999999999998
2015,5871450.0,0.2764,6053209.0,0,Presidential,0.2849
2011,4694961.0,0.1907,5565559.0,0,Presidential,0.226
2010,4694961.0,0.193,5565559.0,0,Presidential,0.2288
2006,3533430.0,0.4777,4383262.0,0,Presidential,0.5926
2000,3668049.0,0.6825,4207329.0,0,Presidential,0.7829
1995,3578155.0,0.2884,3448320.0,0,Presidential,0.278
1990,3271155.0,0.5382,3048420.0,0,Presidential,0.5015999999999999
2017,5996253.0,0.6529,5463902.0,1,Parliamentary,0.5949
2013,5355112.0,0.6917,4735081.0,1,Parliamentary,0.6115999999999999
2009,4592898.0,0.5313,4326240.0,1,Parliamentary,0.5005
2005,3988605.0,0.5069,3617725.0,1,Parliamentary,0.4597
2001,3437454.0,0.7234,3151002.0,1,Parliamentary,0.6631
1997,2901743.0,0.6798000000000001,3066060.0,1,Parliamentary,0.7182999999999999
1993,2734000.0,0.6349,2797500.0,1,Parliamentary,0.6496999999999999
1989,2366448.0,0.7570999999999999,2376480.0,1,Parliamentary,0.7603
1985,1901757.0,0.7779,2054000.0,1,Parliamentary,0.8402
1981,1558316.0,0.6914,1757000.0,1,Parliamentary,0.7795000000000001
1980,1233756.0,0.5911,1697860.0,1,Parliamentary,0.8134999999999999
1971,900658.0,0.4978,1222000.0,1,Parliamentary,0.6754000000000001
1965,815261.0,0.5991,1024600.0,1,Parliamentary,0.753
1957,522359.0,0.4043,820260.0,1,Parliamentary,0.6349
1954,411354.0,0.3206,787920.0,1,Parliamentary,0.6141
1948,300496.0,0.3897,662970.0,1,Parliamentary,0.8597
2021,5182425.0,0.5972,5995204.0,1,Presidential,0.6858
2017,6046873.0,0.6365999999999999,5463902.0,1,Presidential,0.5752
2013,5308781.0,0.6631,4735081.0,1,Presidential,0.5914
2009,4611211.0,0.5317000000000001,4326240.0,1,Presidential,0.4988
2005,3976550.0,0.6054999999999999,3617725.0,1,Presidential,0.5508
2001,3437454.0,0.7237,3151002.0,1,Presidential,0.6634
1997,2901743.0,0.6822,3066060.0,1,Presidential,0.7209
1993,2734000.0,0.6349,2797500.0,1,Presidential,0.6496999999999999
1989,2366448.0,0.7570999999999999,2376480.0,1,Presidential,0.7603
1985,1901757.0,0.7779,2054000.0,1,Presidential,0.8402
1981,1558316.0,0.6914,1757000.0,1,Presidential,0.7795000000000001
1971,900658.0,0.4978,1222000.0,1,Presidential,0.6754000000000001
1954,411354.0,0.3206,787920.0,1,Presidential,0.6141
1948,300496.0,0.3897,662970.0,1,Presidential,0.8597
2022,8215466.0,0.7143999999999999,8003216.0,0,Parliamentary,0.6959000000000001
2018,8312264.0,0.7164,8083846.0,0,Parliamentary,0.6967
2014,8241488.0,0.6335999999999999,8043818.0,0,Parliamentary,0.6184000000000001
2010,8034394.0,0.6367,8123081.0,0,Parliamentary,0.6437999999999999
2006,8076781.0,0.6884,7928311.0,0,Parliamentary,0.6757
2002,8037265.0,0.7155,7920946.0,0,Parliamentary,0.7051999999999999
1998,8016397.0,0.5903,7742951.0,0,Parliamentary,0.5700999999999999
1994,7959206.0,0.6943,7900970.0,0,Parliamentary,0.6892
1990,7824110.0,0.6552,7773750.0,0,Parliamentary,0.6509999999999999
2024,7655344.0,0.5638000000000001,8092994.0,0,EU Parliament,0.596
